Target,Observer,Start Time (UTC),Stop Time (UTC),Duration (s),rev_time,day,coverage
CONASAT2,PE,2000-01-02 10:25:39.760,2000-01-02 10:29:03.923,204.16230132,37212.848,2000-01-02,0.0023629896
CONASAT2,PE,2000-01-02 11:57:45.170,2000-01-02 12:05:22.279,457.10895821,5321.247,2000-01-02,0.0052906129
CONASAT2,PE,2000-01-02 23:49:19.512,2000-01-02 23:58:05.553,526.0419101,42237.233,2000-01-02,0.006088448
CONASAT2,PE,2000-01-03 10:18:55.940,2000-01-03 10:20:58.571,122.6301668,37250.387,2000-01-03,0.0014193306
CONASAT2,PE,2000-01-03 11:50:12.853,2000-01-03 11:58:03.470,470.61686214,5354.282,2000-01-03,0.0054469544
CONASAT2,PE,2000-01-03 23:41:51.206,2000-01-03 23:50:43.430,532.22434865,42227.736,2000-01-03,0.006160004
CONASAT2,PE,2000-01-04 11:42:41.508,2000-01-04 11:50:43.721,482.21394802,42718.078,2000-01-04,0.00558118
CONASAT2,PE,2000-01-04 23:34:23.569,2000-01-04 23:43:20.569,537.00056087,42219.848,2000-01-04,0.0062152843
CONASAT2,PE,2000-01-05 11:35:11.060,2000-01-05 11:43:23.108,492.04753793,42710.491,2000-01-05,0.0056949947
CONASAT2,PE,2000-01-05 23:26:56.583,2000-01-05 23:35:56.992,540.4087437,42213.475,2000-01-05,0.0062547308
CONASAT2,PE,2000-01-06 11:27:41.456,2000-01-06 11:36:01.688,500.23237303,42704.464,2000-01-06,0.0057897265
CONASAT2,PI,2000-01-01 12:04:17.487,2000-01-01 12:12:55.754,518.26645124,0.0,2000-01-01,0.0059984543
CONASAT2,PI,2000-01-01 23:57:48.952,2000-01-02 00:06:48.585,539.63390726,42293.198,2000-01-01,0.0062457628
CONASAT2,PI,2000-01-02 11:56:52.073,2000-01-02 12:05:30.427,518.35364619,42603.488,2000-01-02,0.0059994635
CONASAT2,PI,2000-01-02 23:50:25.407,2000-01-02 23:59:21.354,535.94623678,42294.98,2000-01-02,0.0062030814
CONASAT2,PI,2000-01-03 11:49:27.370,2000-01-03 11:58:04.425,517.05454906,42606.016,2000-01-03,0.0059844277
CONASAT2,PI,2000-01-03 23:43:02.554,2000-01-03 23:51:53.406,530.85182699,42298.129,2000-01-03,0.0061441184
CONASAT2,PI,2000-01-04 11:42:03.385,2000-01-04 11:50:37.744,514.35940205,42609.979,2000-01-04,0.0059532338
CONASAT2,PI,2000-01-04 23:35:40.416,2000-01-04 23:44:24.720,524.3036246,42302.672,2000-01-04,0.006068329
CONASAT2,PI,2000-01-05 11:34:40.130,2000-01-05 11:43:10.376,510.24571013,42615.41,2000-01-05,0.0059056216
CONASAT2,PI,2000-01-05 23:28:19.027,2000-01-05 23:36:55.266,516.23897123,42308.651,2000-01-05,0.0059749881
CONASAT2,PI,2000-01-06 11:27:17.625,2000-01-06 11:35:42.303,504.67728203,42622.359,2000-01-06,0.0058411722
CONASAT2,PR,2000-01-01 12:09:50.303,2000-01-01 12:18:30.314,520.01188346,0.0,2000-01-01,0.0060186561
CONASAT2,PR,2000-01-01 23:53:47.192,2000-01-02 00:00:38.622,411.43036525,41716.878,2000-01-01,0.0047619255
CONASAT2,PR,2000-01-02 01:27:49.829,2000-01-02 01:35:19.042,449.21376648,5231.207,2000-01-02,0.0051992334
CONASAT2,PR,2000-01-02 12:02:26.327,2000-01-02 12:11:03.602,517.27526898,37627.285,2000-01-02,0.0059869823
CONASAT2,PR,2000-01-02 23:46:32.402,2000-01-02 23:53:00.200,387.79822283,41728.8,2000-01-02,0.0044884054
CONASAT2,PR,2000-01-03 01:20:17.597,2000-01-03 01:28:02.316,464.71874896,5237.397,2000-01-03,0.0053786892
CONASAT2,PR,2000-01-03 11:55:03.002,2000-01-03 12:03:36.400,513.39726466,37620.686,2000-01-03,0.005942098
CONASAT2,PR,2000-01-03 23:39:19.279,2000-01-03 23:45:19.970,360.69132148,41742.879,2000-01-03,0.0041746681
CONASAT2,PR,2000-01-04 01:12:46.120,2000-01-04 01:20:44.651,478.5317659,5246.15,2000-01-04,0.0055385621
CONASAT2,PR,2000-01-04 11:47:40.340,2000-01-04 11:56:08.697,508.35705455,37615.689,2000-01-04,0.0058837622
CONASAT2,PR,2000-01-04 23:32:08.267,2000-01-04 23:37:37.487,329.21961027,41759.57,2000-01-04,0.0038104122
CONASAT2,PR,2000-01-05 01:05:15.326,2000-01-05 01:13:26.120,490.79362638,5257.839,2000-01-05,0.0056804818
CONASAT2,PR,2000-01-05 11:40:18.357,2000-01-05 11:48:40.481,502.1244896,37612.237,2000-01-05,0.005811626
CONASAT2,PR,2000-01-05 23:25:00.091,2000-01-05 23:29:52.026,291.93574836,41779.61,2000-01-05,0.003378886
CONASAT2,PR,2000-01-06 00:57:45.163,2000-01-06 01:06:06.778,501.61571206,5273.137,2000-01-06,0.0058057374
CONASAT2,PR,2000-01-06 11:32:57.073,2000-01-06 11:41:11.732,494.65891672,37610.295,2000-01-06,0.0057252189
CONASAT2,RJ,2000-01-01 12:08:58.909,2000-01-01 12:17:29.478,510.56876146,0.0,2000-01-01,0.0059093607
CONASAT2,RJ,2000-01-01 23:53:22.377,2000-01-02 00:01:58.940,516.56346624,41752.899,2000-01-01,0.0059787438
CONASAT2,RJ,2000-01-02 01:29:55.630,2000-01-02 01:33:35.275,219.64550855,5276.69,2000-01-02,0.0025421934
CONASAT2,RJ,2000-01-02 12:01:30.852,2000-01-02 12:10:06.001,515.14845147,37675.577,2000-01-02,0.0059623663
CONASAT2,RJ,2000-01-02 23:46:00.938,2000-01-02 23:54:28.399,507.46105729,41754.937,2000-01-02,0.0058733919
CONASAT2,RJ,2000-01-03 01:22:07.413,2000-01-03 01:26:35.909,268.49574305,5259.014,2000-01-03,0.0031075896
CONASAT2,RJ,2000-01-03 11:54:03.487,2000-01-03 12:02:41.968,518.48116448,37647.578,2000-01-03,0.0060009394
CONASAT2,RJ,2000-01-03 23:38:40.181,2000-01-03 23:46:57.044,496.86321036,41758.213,2000-01-03,0.0057507316
CONASAT2,RJ,2000-01-04 01:14:23.879,2000-01-04 01:19:31.656,307.77699058,5246.835,2000-01-04,0.0035622337
CONASAT2,RJ,2000-01-04 11:46:36.798,2000-01-04 11:55:17.397,520.59957578,37625.142,2000-01-04,0.0060254581
CONASAT2,RJ,2000-01-04 23:31:20.163,2000-01-04 23:39:24.820,484.65714444,41762.766,2000-01-04,0.0056094577
CONASAT2,RJ,2000-01-05 01:06:43.364,2000-01-05 01:12:24.182,340.8170991,5238.544,2000-01-05,0.0039446424
CONASAT2,RJ,2000-01-05 11:39:10.774,2000-01-05 11:47:52.301,521.52645166,37606.592,2000-01-05,0.0060361858
CONASAT2,RJ,2000-01-05 23:24:00.955,2000-01-05 23:31:51.656,470.70155981,41768.654,2000-01-05,0.0054479347
CONASAT2,RJ,2000-01-06 00:59:05.031,2000-01-06 01:05:14.329,369.29742421,5233.375,2000-01-06,0.0042742757
CONASAT2,RJ,2000-01-06 11:31:45.412,2000-01-06 11:40:26.687,521.27539942,37591.083,2000-01-06,0.0060332801
CONASAT2,RN,2000-01-01 12:04:38.273,2000-01-01 12:12:12.542,454.26853626,0.0,2000-01-01,0.0052577377
CONASAT2,RN,2000-01-01 23:57:24.924,2000-01-02 00:06:01.709,516.78463124,42312.382,2000-01-01,0.0059813036
CONASAT2,RN,2000-01-02 10:25:47.357,2000-01-02 10:27:48.793,121.43563716,37185.648,2000-01-02,0.0014055051
CONASAT2,RN,2000-01-02 11:57:05.839,2000-01-02 12:04:54.001,468.16199339,5357.046,2000-01-02,0.0054185416
CONASAT2,RN,2000-01-02 23:49:55.752,2000-01-02 23:58:40.465,524.71241023,42301.751,2000-01-02,0.0060730603
CONASAT2,RN,2000-01-03 11:49:34.387,2000-01-03 11:57:34.491,480.10464575,42653.922,2000-01-03,0.0055567667
CONASAT2,RN,2000-01-03 23:42:27.296,2000-01-03 23:51:18.448,531.15265674,42292.805,2000-01-03,0.0061476002
CONASAT2,RN,2000-01-04 11:42:03.842,2000-01-04 11:50:14.093,490.25082355,42645.394,2000-01-04,0.0056741993
CONASAT2,RN,2000-01-04 23:34:59.528,2000-01-04 23:43:55.689,536.16197597,42285.435,2000-01-04,0.0062055784
CONASAT2,RN,2000-01-05 11:34:34.145,2000-01-05 11:42:52.866,498.72044387,42638.456,2000-01-05,0.0057722274
CONASAT2,RN,2000-01-05 23:27:32.429,2000-01-05 23:36:32.211,539.78213147,42279.563,2000-01-05,0.0062474784
CONASAT2,RN,2000-01-06 11:27:05.253,2000-01-06 11:35:30.859,505.60665739,42633.042,2000-01-06,0.0058519289
CONASAT2,RO,2000-01-01 13:40:42.893,2000-01-01 13:49:07.264,504.37078412,0.0,2000-01-01,0.0058376248
CONASAT2,RO,2000-01-02 01:32:11.447,2000-01-02 01:41:14.704,543.25727733,42184.183,2000-01-02,0.0062877
CONASAT2,RO,2000-01-02 13:33:14.528,2000-01-02 13:41:44.643,510.11488675,42719.824,2000-01-02,0.0059041075
CONASAT2,RO,2000-01-03 01:24:46.297,2000-01-03 01:33:49.112,542.81470593,42181.654,2000-01-03,0.0062825776
CONASAT2,RO,2000-01-03 13:25:46.914,2000-01-03 13:34:21.319,514.40457538,42717.802,2000-01-03,0.0059537567
CONASAT2,RO,2000-01-04 01:17:21.782,2000-01-04 01:26:22.828,541.04588191,42180.463,2000-01-04,0.0062621051
CONASAT2,RO,2000-01-04 13:18:20.033,2000-01-04 13:26:57.315,517.28245594,42717.205,2000-01-04,0.0059870655
CONASAT2,RO,2000-01-05 01:09:57.911,2000-01-05 01:18:55.845,537.93330827,42180.596,2000-01-05,0.00622608
CONASAT2,RO,2000-01-05 13:10:53.870,2000-01-05 13:19:32.647,518.77732216,42718.025,2000-01-05,0.0060043672
CONASAT2,RO,2000-01-06 01:02:34.701,2000-01-06 01:11:28.149,533.44792599,42182.054,2000-01-06,0.0061741658
CONASAT2,RR,2000-01-01 13:37:38.027,2000-01-01 13:45:52.833,494.80598203,0.0,2000-01-01,0.0057269211
CONASAT2,RR,2000-01-02 01:35:16.607,2000-01-02 01:43:50.203,513.59550526,42563.774,2000-01-02,0.0059443924
CONASAT2,RR,2000-01-02 13:30:09.004,2000-01-02 13:38:31.272,502.26745239,42378.801,2000-01-02,0.0058132807
CONASAT2,RR,2000-01-03 01:27:47.037,2000-01-03 01:36:29.025,521.98763215,42555.765,2000-01-03,0.0060415235
CONASAT2,RR,2000-01-03 13:22:40.731,2000-01-03 13:31:08.925,508.19397897,42371.706,2000-01-03,0.0058818748
CONASAT2,RR,2000-01-04 01:20:18.237,2000-01-04 01:29:07.080,528.84241826,42549.312,2000-01-04,0.0061208613
CONASAT2,RR,2000-01-04 13:15:13.182,2000-01-04 13:23:45.824,512.64242597,42366.102,2000-01-04,0.0059333614
CONASAT2,RR,2000-01-05 01:12:50.176,2000-01-05 01:21:44.402,534.22567964,42544.352,2000-01-05,0.0061831676
CONASAT2,RR,2000-01-05 13:07:46.336,2000-01-05 13:16:21.989,515.65352159,42361.934,2000-01-05,0.0059682121
CONASAT2,RR,2000-01-06 01:05:22.831,2000-01-06 01:14:21.018,538.18700931,42540.842,2000-01-06,0.0062290163
CONASAT2,RS,2000-01-01 12:11:07.630,2000-01-01 12:19:46.363,518.73262661,0.0,2000-01-01,0.0060038498
CONASAT2,RS,2000-01-01 23:53:11.084,2000-01-01 23:58:49.696,338.61164907,41604.721,2000-01-01,0.0039191163
CONASAT2,RS,2000-01-02 01:26:22.158,2000-01-02 01:34:42.143,499.98519259,5252.462,2000-01-02,0.0057868657
CONASAT2,RS,2000-01-02 12:03:44.099,2000-01-02 12:12:19.301,515.20204421,37741.956,2000-01-02,0.0059629866
CONASAT2,RS,2000-01-02 23:46:00.969,2000-01-02 23:51:05.569,304.5998173,41621.668,2000-01-02,0.0035254608
CONASAT2,RS,2000-01-03 01:18:52.743,2000-01-03 01:27:21.995,509.25229588,5267.174,2000-01-03,0.0058941238
CONASAT2,RS,2000-01-03 11:56:21.185,2000-01-03 12:04:51.802,510.61750265,37739.19,2000-01-03,0.0059099248
CONASAT2,RS,2000-01-03 23:38:54.205,2000-01-03 23:43:17.920,263.71542548,41642.403,2000-01-03,0.0030522619
CONASAT2,RS,2000-01-04 01:11:23.819,2000-01-04 01:20:01.167,517.34819311,5285.899,2000-01-04,0.0059878263
CONASAT2,RS,2000-01-04 11:48:58.899,2000-01-04 11:57:23.855,504.95631862,37737.732,2000-01-04,0.0058444018
CONASAT2,RS,2000-01-04 13:26:46.935,2000-01-04 13:28:55.456,128.52085383,5363.08,2000-01-04,0.0014875099
CONASAT2,RS,2000-01-04 23:31:52.787,2000-01-04 23:35:24.753,211.96607142,36177.331,2000-01-04,0.002453311
CONASAT2,RS,2000-01-05 01:03:55.361,2000-01-05 01:12:39.683,524.32222866,5310.608,2000-01-05,0.0060685443
CONASAT2,RS,2000-01-05 11:41:37.259,2000-01-05 11:49:55.446,498.18755065,37737.576,2000-01-05,0.0057660596
CONASAT2,RS,2000-01-05 13:18:42.265,2000-01-05 13:22:05.485,203.21999383,5326.819,2000-01-05,0.0023520833
CONASAT2,RS,2000-01-05 23:25:02.637,2000-01-05 23:27:20.145,137.50895541,36177.152,2000-01-05,0.0015915388
CONASAT2,RS,2000-01-06 00:56:27.352,2000-01-06 01:05:17.566,530.2135437,5347.207,2000-01-06,0.0061367308
CONASAT2,RS,2000-01-06 11:34:16.285,2000-01-06 11:42:26.556,490.27085745,37738.719,2000-01-06,0.0056744312
CONASAT2,SC,2000-01-01 12:10:20.267,2000-01-01 12:19:02.676,522.40871591,0.0,2000-01-01,0.0060463972
CONASAT2,SC,2000-01-01 23:53:05.471,2000-01-02 00:00:07.706,422.23558696,41642.795,2000-01-01,0.004886986
CONASAT2,SC,2000-01-02 01:27:13.764,2000-01-02 01:34:43.301,449.53698094,5226.058,2000-01-02,0.0052029743
CONASAT2,SC,2000-01-02 12:02:55.362,2000-01-02 12:11:36.630,521.26793806,37692.061,2000-01-02,0.0060331937
CONASAT2,SC,2000-01-02 23:45:49.635,2000-01-02 23:52:30.149,400.51361164,41653.005,2000-01-02,0.0046355742
CONASAT2,SC,2000-01-03 01:19:41.754,2000-01-03 01:27:26.440,464.68529447,5231.605,2000-01-03,0.005378302
CONASAT2,SC,2000-01-03 11:55:31.080,2000-01-03 12:04:10.125,519.04518935,37684.64,2000-01-03,0.0060074675
CONASAT2,SC,2000-01-03 23:38:35.240,2000-01-03 23:44:50.997,375.75711685,41665.115,2000-01-03,0.0043490407
CONASAT2,SC,2000-01-04 01:12:10.455,2000-01-04 01:20:08.675,478.21995156,5239.458,2000-01-04,0.0055349531
CONASAT2,SC,2000-01-04 11:48:07.428,2000-01-04 11:56:43.161,515.73286982,37678.753,2000-01-04,0.0059691304
CONASAT2,SC,2000-01-04 23:31:22.623,2000-01-04 23:37:09.911,347.28866899,41679.462,2000-01-04,0.0040195448
CONASAT2,SC,2000-01-05 01:04:39.803,2000-01-05 01:12:50.074,490.27143455,5249.892,2000-01-05,0.0056744379
CONASAT2,SC,2000-01-05 11:40:44.413,2000-01-05 11:49:15.729,511.31578014,37674.339,2000-01-05,0.0059180067
CONASAT2,SC,2000-01-05 23:24:12.305,2000-01-05 23:29:26.371,314.06658066,41696.576,2000-01-05,0.0036350299
CONASAT2,SC,2000-01-06 00:57:09.747,2000-01-06 01:05:30.690,500.94341511,5263.376,2000-01-06,0.0057979562
CONASAT2,SC,2000-01-06 11:33:22.048,2000-01-06 11:41:47.818,505.77055902,37671.358,2000-01-06,0.0058538259
CONASAT2,SE,2000-01-01 12:05:55.484,2000-01-01 12:13:45.121,469.63770707,0.0,2000-01-01,0.0054356216
CONASAT2,SE,2000-01-01 23:56:01.561,2000-01-02 00:04:59.374,537.81296028,42136.44,2000-01-01,0.006224687
CONASAT2,SE,2000-01-02 11:58:23.978,2000-01-02 12:06:25.344,481.36583384,42804.604,2000-01-02,0.0055713638
CONASAT2,SE,2000-01-02 23:48:34.689,2000-01-02 23:57:35.691,541.0021661,42129.345,2000-01-02,0.0062615991
CONASAT2,SE,2000-01-03 11:50:53.377,2000-01-03 11:59:04.715,491.33763181,42797.686,2000-01-03,0.0056867781
CONASAT2,SE,2000-01-03 23:41:08.434,2000-01-03 23:50:11.310,542.87655934,42123.719,2000-01-03,0.0062832935
CONASAT2,SE,2000-01-04 11:43:23.624,2000-01-04 11:51:43.294,499.66992417,42792.314,2000-01-04,0.0057832167
CONASAT2,SE,2000-01-04 23:33:42.792,2000-01-04 23:42:46.239,543.44750211,42119.498,2000-01-04,0.0062899016
CONASAT2,SE,2000-01-05 11:35:54.675,2000-01-05 11:44:21.129,506.45394711,42788.436,2000-01-05,0.0058617355
CONASAT2,SE,2000-01-05 23:26:17.764,2000-01-05 23:35:20.480,542.71588298,42116.635,2000-01-05,0.0062814338
CONASAT2,SE,2000-01-06 11:28:26.495,2000-01-06 11:36:58.255,511.760328,42786.015,2000-01-06,0.0059231519
CONASAT2,SP,2000-01-01 12:09:12.765,2000-01-01 12:17:54.284,521.51871433,0.0,2000-01-01,0.0060360962
CONASAT2,SP,2000-01-01 23:53:42.720,2000-01-02 00:01:33.632,470.91179586,41748.436,2000-01-01,0.005450368
CONASAT2,SP,2000-01-02 01:28:45.431,2000-01-02 01:34:58.082,372.65022865,5231.799,2000-01-02,0.0043130814
CONASAT2,SP,2000-01-02 12:01:47.208,2000-01-02 12:10:28.808,521.59997018,37609.126,2000-01-02,0.0060370367
CONASAT2,SP,2000-01-02 23:46:24.332,2000-01-02 23:53:59.460,455.127426,41755.524,2000-01-02,0.0052676785
CONASAT2,SP,2000-01-03 01:21:09.067,2000-01-03 01:27:46.087,397.01966434,5229.607,2000-01-03,0.004595135
CONASAT2,SP,2000-01-03 11:54:22.305,2000-01-03 12:03:02.825,520.51948827,37596.218,2000-01-03,0.0060245311
CONASAT2,SP,2000-01-03 23:39:06.946,2000-01-03 23:46:24.153,437.20704631,41764.121,2000-01-03,0.0050602667
CONASAT2,SP,2000-01-04 01:13:34.020,2000-01-04 01:20:32.583,418.56291716,5229.867,2000-01-04,0.0048444782
CONASAT2,SP,2000-01-04 11:46:58.058,2000-01-04 11:55:36.335,518.27623827,37585.475,2000-01-04,0.0059985676
CONASAT2,SP,2000-01-04 23:31:50.712,2000-01-04 23:38:47.565,416.85321667,41774.377,2000-01-04,0.00482469
CONASAT2,SP,2000-01-05 01:06:00.084,2000-01-05 01:13:17.782,437.69788931,5232.519,2000-01-05,0.0050659478
CONASAT2,SP,2000-01-05 11:39:34.473,2000-01-05 11:48:09.334,514.86066794,37576.691,2000-01-05,0.0059590355
CONASAT2,SP,2000-01-05 23:24:35.829,2000-01-05 23:31:09.493,393.66384525,41786.495,2000-01-05,0.0045562945
CONASAT2,SP,2000-01-06 00:58:27.108,2000-01-06 01:06:01.836,454.72870746,5237.615,2000-01-06,0.0052630637
CONASAT2,SP,2000-01-06 11:32:11.560,2000-01-06 11:40:41.815,510.2543106,37569.724,2000-01-06,0.0059057212
CONASAT2,TO,2000-01-01 12:06:00.550,2000-01-01 12:14:25.678,505.12768821,0.0,2000-01-01,0.0058463853
CONASAT2,TO,2000-01-01 23:57:15.846,2000-01-02 00:05:13.701,477.85498202,42170.168,2000-01-01,0.005530729
CONASAT2,TO,2000-01-02 01:33:04.411,2000-01-02 01:37:47.601,283.18940235,5270.71,2000-01-02,0.0032776551
CONASAT2,TO,2000-01-02 11:58:38.868,2000-01-02 12:06:56.966,498.09774809,37251.267,2000-01-02,0.0057650202
CONASAT2,TO,2000-01-02 23:49:58.065,2000-01-02 23:57:40.180,462.11484001,42181.099,2000-01-02,0.0053485514
CONASAT2,TO,2000-01-03 01:25:19.860,2000-01-03 01:30:43.083,323.22354134,5259.68,2000-01-03,0.0037410132
CONASAT2,TO,2000-01-03 11:51:17.992,2000-01-03 11:59:27.534,489.54158787,37234.909,2000-01-03,0.0056659906
CONASAT2,TO,2000-01-03 23:42:41.400,2000-01-03 23:50:05.503,444.10301764,42193.866,2000-01-03,0.0051400812
CONASAT2,TO,2000-01-04 01:17:38.510,2000-01-04 01:23:35.234,356.72400399,5253.007,2000-01-04,0.00412875
CONASAT2,TO,2000-01-04 11:43:57.966,2000-01-04 11:51:57.341,479.37474973,37222.732,2000-01-04,0.0055483189
CONASAT2,TO,2000-01-04 23:35:26.006,2000-01-04 23:42:29.516,423.50915271,42208.665,2000-01-04,0.0049017263
CONASAT2,TO,2000-01-05 01:09:59.502,2000-01-05 01:16:24.916,385.41450261,5249.986,2000-01-05,0.004460816
CONASAT2,TO,2000-01-05 11:36:38.847,2000-01-05 11:44:26.335,467.48828514,37213.931,2000-01-05,0.005410744
CONASAT2,TO,2000-01-05 13:13:39.530,2000-01-05 13:16:06.013,146.48342519,5353.195,2000-01-05,0.00169541
CONASAT2,TO,2000-01-05 23:28:12.097,2000-01-05 23:34:52.008,399.91091267,36726.084,2000-01-05,0.0046285985
CONASAT2,TO,2000-01-06 01:02:22.326,2000-01-06 01:09:12.645,410.31923733,5250.318,2000-01-06,0.0047490652
CONASAT2,TO,2000-01-06 11:29:20.706,2000-01-06 11:36:54.448,453.74197693,37208.061,2000-01-06,0.0052516433
CONASAT3,AC,2000-01-01 16:53:54.463,2000-01-01 17:00:18.125,383.66232851,0.0,2000-01-01,0.0044405362
CONASAT3,AC,2000-01-01 18:28:20.327,2000-01-01 18:34:24.568,364.24155305,5282.202,2000-01-01,0.0042157587
CONASAT3,AC,2000-01-02 04:46:16.720,2000-01-02 04:50:02.125,225.40483283,36712.152,2000-01-02,0.0026088522
CONASAT3,AC,2000-01-02 06:18:23.665,2000-01-02 06:26:33.655,489.98989344,5301.54,2000-01-02,0.0056711793
CONASAT3,AC,2000-01-02 16:46:42.746,2000-01-02 16:52:40.299,357.55279526,37209.091,2000-01-02,0.0041383425
CONASAT3,AC,2000-01-02 18:20:41.726,2000-01-02 18:27:11.735,390.00822706,5281.427,2000-01-02,0.0045139841
CONASAT3,AC,2000-01-03 04:39:29.075,2000-01-03 04:41:58.241,149.16589687,36737.34,2000-01-03,0.0017264571
CONASAT3,AC,2000-01-03 06:10:52.683,2000-01-03 06:19:14.582,501.89886501,5334.442,2000-01-03,0.0058090146
CONASAT3,AC,2000-01-03 16:39:33.229,2000-01-03 16:45:00.390,327.16076318,37218.647,2000-01-03,0.0037865829
CONASAT3,AC,2000-01-03 18:13:04.878,2000-01-03 18:19:57.182,412.30452504,5284.488,2000-01-03,0.0047720431
CONASAT3,AC,2000-01-04 06:03:22.488,2000-01-04 06:11:54.628,512.14024572,42205.306,2000-01-04,0.0059275491
CONASAT3,AC,2000-01-04 16:32:26.593,2000-01-04 16:37:17.722,291.12874239,37231.965,2000-01-04,0.0033695456
CONASAT3,AC,2000-01-04 18:05:29.502,2000-01-04 18:12:41.193,431.69021815,5291.78,2000-01-04,0.0049964146
CONASAT3,AC,2000-01-05 05:55:53.030,2000-01-05 06:04:33.847,520.81632048,42191.837,2000-01-05,0.0060279667
CONASAT3,AC,2000-01-05 16:25:24.081,2000-01-05 16:29:31.057,246.97576698,37250.234,2000-01-05,0.0028585158
CONASAT3,AC,2000-01-05 17:57:55.403,2000-01-05 18:05:23.965,448.56213711,5304.346,2000-01-05,0.0051916914
CONASAT3,AC,2000-01-06 05:48:24.272,2000-01-06 05:57:12.279,528.00713499,42180.307,2000-01-06,0.0061111937
CONASAT3,AL,2000-01-01 15:16:49.432,2000-01-01 15:25:17.098,507.66580403,0.0,2000-01-01,0.0058757616
CONASAT3,AL,2000-01-02 03:08:18.565,2000-01-02 03:16:25.926,487.36105913,42181.467,2000-01-02,0.005640753
CONASAT3,AL,2000-01-02 04:44:28.954,2000-01-02 04:48:36.634,247.67953316,5283.028,2000-01-02,0.0028666613
CONASAT3,AL,2000-01-02 15:09:27.409,2000-01-02 15:17:48.680,501.27133119,37250.775,2000-01-02,0.0058017515
CONASAT3,AL,2000-01-03 03:01:00.126,2000-01-03 03:08:53.137,473.01154684,42191.446,2000-01-03,0.0054746707
CONASAT3,AL,2000-01-03 04:36:40.971,2000-01-03 04:41:35.588,294.61656326,5267.834,2000-01-03,0.0034099139
CONASAT3,AL,2000-01-03 15:02:06.178,2000-01-03 15:10:19.552,493.37470145,37230.59,2000-01-03,0.0057103553
CONASAT3,AL,2000-01-04 02:53:42.722,2000-01-04 03:01:19.274,456.55193831,42203.17,2000-01-04,0.005284166
CONASAT3,AL,2000-01-04 04:28:57.316,2000-01-04 04:34:30.083,332.76782547,5258.042,2000-01-04,0.0038514795
CONASAT3,AL,2000-01-04 14:54:45.778,2000-01-04 15:02:49.677,483.89986631,37215.695,2000-01-04,0.0056006929
CONASAT3,AL,2000-01-05 02:46:26.484,2000-01-05 02:53:44.210,437.7255631,42216.807,2000-01-05,0.0050662681
CONASAT3,AL,2000-01-05 04:21:16.598,2000-01-05 04:27:21.516,364.91820366,5252.388,2000-01-05,0.0042235903
CONASAT3,AL,2000-01-05 14:47:26.260,2000-01-05 14:55:19.008,472.74828855,37204.744,2000-01-05,0.0054716237
CONASAT3,AL,2000-01-05 16:24:57.750,2000-01-05 16:26:27.797,90.047471621,5378.742,2000-01-05,0.0010422161
CONASAT3,AL,2000-01-06 02:39:11.584,2000-01-06 02:46:07.774,416.18999041,36763.787,2000-01-06,0.0048170138
CONASAT3,AL,2000-01-06 04:13:38.073,2000-01-06 04:20:10.634,392.56100912,5250.299,2000-01-06,0.0045435302
CONASAT3,AM,2000-01-01 16:50:46.545,2000-01-01 16:58:59.361,492.81628722,0.0,2000-01-01,0.0057038922
CONASAT3,AM,2000-01-02 04:45:27.166,2000-01-02 04:53:46.350,499.18400691,42387.805,2000-01-02,0.0057775927
CONASAT3,AM,2000-01-02 06:22:36.673,2000-01-02 06:25:00.943,144.27027806,5330.323,2000-01-02,0.0016697949
CONASAT3,AM,2000-01-02 16:43:26.076,2000-01-02 16:51:29.304,483.22887223,37105.133,2000-01-02,0.0055929268
CONASAT3,AM,2000-01-03 04:38:08.070,2000-01-03 04:46:14.698,486.62791239,42398.766,2000-01-03,0.0056322675
CONASAT3,AM,2000-01-03 06:14:33.055,2000-01-03 06:18:14.886,221.83111202,5298.357,2000-01-03,0.0025674897
CONASAT3,AM,2000-01-03 16:36:06.499,2000-01-03 16:43:58.398,471.89884636,37071.613,2000-01-03,0.0054617922
CONASAT3,AM,2000-01-04 04:30:49.948,2000-01-04 04:38:42.079,472.13082622,42411.55,2000-01-04,0.0054644772
CONASAT3,AM,2000-01-04 06:06:41.282,2000-01-04 06:11:16.894,275.61170695,5279.203,2000-01-04,0.0031899503
CONASAT3,AM,2000-01-04 16:28:47.887,2000-01-04 16:36:26.576,458.68879493,37050.993,2000-01-04,0.0053088981
CONASAT3,AM,2000-01-04 18:05:30.658,2000-01-04 18:08:15.750,165.0925971,5344.082,2000-01-04,0.0019107939
CONASAT3,AM,2000-01-05 04:23:32.902,2000-01-05 04:31:08.395,455.49340295,36917.152,2000-01-05,0.0052719144
CONASAT3,AM,2000-01-05 05:58:55.188,2000-01-05 06:04:13.140,317.95131838,5266.793,2000-01-05,0.0036799921
